clima,value,trait
nclim,0.31817469894886,aleaf_cwm
nclim,0.318026700615883,aleaf_cwm
nclim,0.31151439845562,aleaf_cwm
nclim,0.319783797860146,aleaf_cwm
nclim,0.326224797964096,aleaf_cwm
nclim,0.330175498127937,aleaf_cwm
nclim,0.331647905707359,aleaf_cwm
nclim,0.329389601945877,aleaf_cwm
nclim,0.327088597416878,aleaf_cwm
nclim,0.323566401004791,aleaf_cwm
nclim,0.319661000370979,aleaf_cwm
nclim,0.319443196058273,aleaf_cwm
nclim,0.315342402458191,aleaf_cwm
nclim,0.316309097409248,aleaf_cwm
nclim,0.317097496986389,aleaf_cwm
nclim,0.327300596237183,aleaf_cwm
nclim,0.330818399786949,aleaf_cwm
nclim,0.330155196785927,aleaf_cwm
nclim,0.329424998164177,aleaf_cwm
nclim,0.325147798657417,aleaf_cwm
nclim,0.324868595600128,aleaf_cwm
nclim,0.327511298656464,aleaf_cwm
nclim,0.325117698311806,aleaf_cwm
nclim,0.32022970020771,aleaf_cwm
nclim,0.321459501981735,aleaf_cwm
nclim,0.322648403048515,aleaf_cwm
nclim,0.321659499406815,aleaf_cwm
nclim,0.319943299889564,aleaf_cwm
nclim,0.322711998224258,aleaf_cwm
nclim,0.324001097679138,aleaf_cwm
nclim,0.324572098255157,aleaf_cwm
nclim,0.325315499305725,aleaf_cwm
nclim,0.325436100363731,aleaf_cwm
nclim,0.324855294823647,aleaf_cwm
nclim,0.325191599130631,aleaf_cwm
nclim,0.325068199634552,aleaf_cwm
nclim,0.324564498662949,aleaf_cwm
nclim,0.324530699849129,aleaf_cwm
nclim,0.325144499540329,aleaf_cwm
nclim,0.324666002392769,aleaf_cwm
nclim,0.324396699666977,aleaf_cwm
nclim,0.32384589612484,aleaf_cwm
nclim,0.321621999144554,aleaf_cwm
nclim,0.320203199982643,aleaf_cwm
nclim,0.319401505589485,aleaf_cwm
nclim,0.319409596920013,aleaf_cwm
nclim,0.320057201385498,aleaf_cwm
nclim,0.311467099189758,aleaf_cwm
nclim,0.309053698182106,aleaf_cwm
nclim,0.316280102729797,aleaf_cwm
nclim,0.325942102074623,aleaf_cwm
nclim,0.327166295051575,aleaf_cwm
nclim,0.325620299577713,aleaf_cwm
nclim,0.321536803245544,aleaf_cwm
nclim,0.3165432035923,aleaf_cwm
nclim,0.315307205915451,aleaf_cwm
nclim,0.317214301228523,aleaf_cwm
nclim,0.317779803276062,aleaf_cwm
nclim,0.317962899804115,aleaf_cwm
nclim,0.319062805175781,aleaf_cwm
nclim,0.328313902020454,aleaf_cwm
nclim,0.329317399859428,aleaf_cwm
nclim,0.32712450325489,aleaf_cwm
nclim,0.326972198486328,aleaf_cwm
nclim,0.323873099684715,aleaf_cwm
nclim,0.327428403496742,aleaf_cwm
nclim,0.326029902696609,aleaf_cwm
nclim,0.322892501950264,aleaf_cwm
nclim,0.32360819876194,aleaf_cwm
nclim,0.32352599799633,aleaf_cwm
nclim,0.321187099814415,aleaf_cwm
nclim,0.320166698098183,aleaf_cwm
nclim,0.322601795196533,aleaf_cwm
nclim,0.324085798859596,aleaf_cwm
nclim,0.325476098060608,aleaf_cwm
nclim,0.325035297870636,aleaf_cwm
nclim,0.324854099750519,aleaf_cwm
nclim,0.324302196502686,aleaf_cwm
nclim,0.324825996160507,aleaf_cwm
nclim,0.325291097164154,aleaf_cwm
nclim,0.324426603317261,aleaf_cwm
nclim,0.324224695563316,aleaf_cwm
nclim,0.325239300727844,aleaf_cwm
nclim,0.325084999203682,aleaf_cwm
nclim,0.324912402033806,aleaf_cwm
nclim,0.323691600561142,aleaf_cwm
nclim,0.322462597489357,aleaf_cwm
nclim,0.32177739739418,aleaf_cwm
nclim,0.320540100336075,aleaf_cwm
nclim,0.319522696733475,aleaf_cwm
nclim,0.318810600042343,aleaf_cwm
nclim,0.310353699326515,aleaf_cwm
nclim,0.309232595562935,aleaf_cwm
nclim,0.32299670279026,aleaf_cwm
nclim,0.326327297091484,aleaf_cwm
nclim,0.325368100404739,aleaf_cwm
nclim,0.321454799175262,aleaf_cwm
nclim,0.315804100036621,aleaf_cwm
nclim,0.317521196603775,aleaf_cwm
nclim,0.318227902054787,aleaf_cwm
nclim,0.318321397900581,aleaf_cwm
nclim,0.318290600180626,aleaf_cwm
nclim,0.316836801171303,aleaf_cwm
nclim,0.32588449716568,aleaf_cwm
nclim,0.328286999464035,aleaf_cwm
nclim,0.327110505104065,aleaf_cwm
nclim,0.325177496671677,aleaf_cwm
nclim,0.325348505377769,aleaf_cwm
nclim,0.328500002622604,aleaf_cwm
nclim,0.32703509926796,aleaf_cwm
nclim,0.325197201967239,aleaf_cwm
nclim,0.324021005630493,aleaf_cwm
nclim,0.322347694635391,aleaf_cwm
nclim,0.320647400617599,aleaf_cwm
nclim,0.320555001497269,aleaf_cwm
nclim,0.320742800831795,aleaf_cwm
nclim,0.322793799638748,aleaf_cwm
nclim,0.325150698423386,aleaf_cwm
nclim,0.324945405125618,aleaf_cwm
nclim,0.323791995644569,aleaf_cwm
nclim,0.323814100027084,aleaf_cwm
nclim,0.324062094092369,aleaf_cwm
nclim,0.32423660159111,aleaf_cwm
nclim,0.323660498857498,aleaf_cwm
nclim,0.32319670021534,aleaf_cwm
nclim,0.323654100298882,aleaf_cwm
nclim,0.323983901739121,aleaf_cwm
nclim,0.323740896582603,aleaf_cwm
nclim,0.323390698432922,aleaf_cwm
nclim,0.322672000527382,aleaf_cwm
nclim,0.321944099664688,aleaf_cwm
nclim,0.320215204358101,aleaf_cwm
nclim,0.318958204984665,aleaf_cwm
nclim,0.316520699858665,aleaf_cwm
nclim,0.307909297943115,aleaf_cwm
nclim,0.324486699700356,aleaf_cwm
nclim,0.32529119849205,aleaf_cwm
nclim,0.324751898646355,aleaf_cwm
nclim,0.322553700208664,aleaf_cwm
nclim,0.316870903968811,aleaf_cwm
nclim,0.316966000199318,aleaf_cwm
nclim,0.317777600884438,aleaf_cwm
nclim,0.317822900414467,aleaf_cwm
nclim,0.318021601438522,aleaf_cwm
nclim,0.317581099271774,aleaf_cwm
nclim,0.322234797477722,aleaf_cwm
nclim,0.325857499241829,aleaf_cwm
nclim,0.322578200697899,aleaf_cwm
nclim,0.321276196837425,aleaf_cwm
nclim,0.325620502233505,aleaf_cwm
nclim,0.32755880355835,aleaf_cwm
nclim,0.32701770067215,aleaf_cwm
nclim,0.324379602074623,aleaf_cwm
nclim,0.322279700636864,aleaf_cwm
nclim,0.320831203460693,aleaf_cwm
nclim,0.321986100077629,aleaf_cwm
nclim,0.32231340110302,aleaf_cwm
nclim,0.322017800807953,aleaf_cwm
nclim,0.323892593383789,aleaf_cwm
nclim,0.324421107769012,aleaf_cwm
nclim,0.325440803170204,aleaf_cwm
nclim,0.325807300209999,aleaf_cwm
nclim,0.324430003762245,aleaf_cwm
nclim,0.324010398983955,aleaf_cwm
nclim,0.323449599742889,aleaf_cwm
nclim,0.32347010076046,aleaf_cwm
nclim,0.322585800290108,aleaf_cwm
nclim,0.323657697439194,aleaf_cwm
nclim,0.323920294642448,aleaf_cwm
nclim,0.323133099079132,aleaf_cwm
nclim,0.322850599884987,aleaf_cwm
nclim,0.322297900915146,aleaf_cwm
nclim,0.321317601203918,aleaf_cwm
nclim,0.319631695747375,aleaf_cwm
nclim,0.318428900837898,aleaf_cwm
nclim,0.315615600347519,aleaf_cwm
nclim,0.323293900489807,aleaf_cwm
nclim,0.325368496775627,aleaf_cwm
nclim,0.321271699666977,aleaf_cwm
nclim,0.321528002619743,aleaf_cwm
nclim,0.32071730196476,aleaf_cwm
nclim,0.320594498515129,aleaf_cwm
nclim,0.316279602050781,aleaf_cwm
nclim,0.317787700891495,aleaf_cwm
nclim,0.317565497756004,aleaf_cwm
nclim,0.317630100250244,aleaf_cwm
nclim,0.318550497293472,aleaf_cwm
nclim,0.318801200389862,aleaf_cwm
nclim,0.317728999257088,aleaf_cwm
nclim,0.318470802903175,aleaf_cwm
nclim,0.32146899998188,aleaf_cwm
nclim,0.324042898416519,aleaf_cwm
nclim,0.325549399852753,aleaf_cwm
nclim,0.326211798191071,aleaf_cwm
nclim,0.323594701290131,aleaf_cwm
nclim,0.321610400080681,aleaf_cwm
nclim,0.3214035987854,aleaf_cwm
nclim,0.323228600621223,aleaf_cwm
nclim,0.323104399442673,aleaf_cwm
nclim,0.32366409599781,aleaf_cwm
nclim,0.324973794817924,aleaf_cwm
nclim,0.325540000200272,aleaf_cwm
nclim,0.32618200480938,aleaf_cwm
nclim,0.326734000444412,aleaf_cwm
nclim,0.325290301442146,aleaf_cwm
nclim,0.324213299155235,aleaf_cwm
nclim,0.323690596222877,aleaf_cwm
nclim,0.324208304286003,aleaf_cwm
nclim,0.324230095744133,aleaf_cwm
nclim,0.325278005003929,aleaf_cwm
nclim,0.325172999501228,aleaf_cwm
nclim,0.324126899242401,aleaf_cwm
nclim,0.324311903119087,aleaf_cwm
nclim,0.323695695400238,aleaf_cwm
nclim,0.322489801049232,aleaf_cwm
nclim,0.320359393954277,aleaf_cwm
nclim,0.319050899147987,aleaf_cwm
nclim,0.322152695059776,aleaf_cwm
nclim,0.325043898820877,aleaf_cwm
nclim,0.323953497409821,aleaf_cwm
nclim,0.320697203278542,aleaf_cwm
nclim,0.318430098891258,aleaf_cwm
nclim,0.320646101236343,aleaf_cwm
nclim,0.318071398139,aleaf_cwm
nclim,0.316701197624207,aleaf_cwm
nclim,0.317620003223419,aleaf_cwm
nclim,0.319333201646805,aleaf_cwm
nclim,0.320529806613922,aleaf_cwm
nclim,0.321029299497604,aleaf_cwm
nclim,0.316301897168159,aleaf_cwm
nclim,0.315838301181793,aleaf_cwm
nclim,0.317509803175926,aleaf_cwm
nclim,0.32192639708519,aleaf_cwm
nclim,0.325820696353912,aleaf_cwm
nclim,0.325216799974442,aleaf_cwm
nclim,0.324319997429848,aleaf_cwm
nclim,0.321861100196838,aleaf_cwm
nclim,0.321575000882149,aleaf_cwm
nclim,0.321014097332954,aleaf_cwm
nclim,0.321449601650238,aleaf_cwm
nclim,0.322881397604942,aleaf_cwm
nclim,0.324063596129417,aleaf_cwm
nclim,0.325621402263641,aleaf_cwm
nclim,0.326688203215599,aleaf_cwm
nclim,0.327570301294327,aleaf_cwm
nclim,0.326241499185562,aleaf_cwm
nclim,0.32455550134182,aleaf_cwm
nclim,0.323674097657204,aleaf_cwm
nclim,0.325001898407936,aleaf_cwm
nclim,0.326346507668495,aleaf_cwm
nclim,0.325495797395706,aleaf_cwm
nclim,0.325587898492813,aleaf_cwm
nclim,0.324275100231171,aleaf_cwm
nclim,0.322919499874115,aleaf_cwm
nclim,0.322898900508881,aleaf_cwm
nclim,0.322150099277496,aleaf_cwm
nclim,0.32182659804821,aleaf_cwm
nclim,0.320331797003746,aleaf_cwm
nclim,0.318567696213722,aleaf_cwm
nclim,0.317834904789925,aleaf_cwm
nclim,0.322711896896362,aleaf_cwm
nclim,0.322209098935127,aleaf_cwm
nclim,0.3187843978405,aleaf_cwm
nclim,0.319786301255226,aleaf_cwm
nclim,0.318636497855186,aleaf_cwm
nclim,0.319186398386955,aleaf_cwm
nclim,0.320763102173805,aleaf_cwm
nclim,0.321445405483246,aleaf_cwm
nclim,0.321362593770027,aleaf_cwm
nclim,0.320205900073051,aleaf_cwm
nclim,0.317941501736641,aleaf_cwm
nclim,0.315548396110535,aleaf_cwm
nclim,0.316087701916695,aleaf_cwm
nclim,0.320347994565964,aleaf_cwm
nclim,0.326625698804855,aleaf_cwm
nclim,0.326142504811287,aleaf_cwm
nclim,0.325770998001099,aleaf_cwm
nclim,0.324581697583199,aleaf_cwm
nclim,0.323251903057098,aleaf_cwm
nclim,0.322486001253128,aleaf_cwm
nclim,0.321992203593254,aleaf_cwm
nclim,0.32185879945755,aleaf_cwm
nclim,0.321795797348022,aleaf_cwm
nclim,0.32383239865303,aleaf_cwm
nclim,0.326983398199081,aleaf_cwm
nclim,0.327506399154663,aleaf_cwm
nclim,0.326642796397209,aleaf_cwm
nclim,0.324824795126915,aleaf_cwm
nclim,0.323886096477509,aleaf_cwm
nclim,0.325223597884178,aleaf_cwm
nclim,0.326506996154785,aleaf_cwm
nclim,0.32546249628067,aleaf_cwm
nclim,0.325964796543121,aleaf_cwm
nclim,0.325379195809364,aleaf_cwm
nclim,0.323737001419067,aleaf_cwm
nclim,0.324287804961205,aleaf_cwm
nclim,0.323316597938538,aleaf_cwm
nclim,0.322297301888466,aleaf_cwm
nclim,0.318523493409157,aleaf_cwm
nclim,0.319896098971367,aleaf_cwm
nclim,0.32355760037899,aleaf_cwm
nclim,0.323782199621201,aleaf_cwm
nclim,0.318541702628136,aleaf_cwm
nclim,0.319533398747444,aleaf_cwm
nclim,0.320230200886726,aleaf_cwm
nclim,0.320550802350044,aleaf_cwm
nclim,0.322185504436493,aleaf_cwm
nclim,0.32200580239296,aleaf_cwm
nclim,0.321134501695633,aleaf_cwm
nclim,0.319646599888802,aleaf_cwm
nclim,0.318965601921082,aleaf_cwm
nclim,0.318873596191406,aleaf_cwm
nclim,0.320531404018402,aleaf_cwm
nclim,0.324061304330826,aleaf_cwm
nclim,0.326796600222588,aleaf_cwm
nclim,0.327520602941513,aleaf_cwm
nclim,0.326395097374916,aleaf_cwm
nclim,0.325160494446754,aleaf_cwm
nclim,0.324304294586182,aleaf_cwm
nclim,0.32250229716301,aleaf_cwm
nclim,0.321393299102783,aleaf_cwm
nclim,0.322920396924019,aleaf_cwm
nclim,0.322484496235847,aleaf_cwm
nclim,0.324332800507545,aleaf_cwm
nclim,0.327815601229668,aleaf_cwm
nclim,0.327064204216003,aleaf_cwm
nclim,0.326076596975327,aleaf_cwm
nclim,0.325084403157234,aleaf_cwm
nclim,0.325073498487473,aleaf_cwm
nclim,0.325463798642159,aleaf_cwm
nclim,0.325529205799103,aleaf_cwm
nclim,0.325529500842094,aleaf_cwm
nclim,0.326607900857925,aleaf_cwm
nclim,0.326540198922157,aleaf_cwm
nclim,0.32506300508976,aleaf_cwm
nclim,0.324736300110817,aleaf_cwm
nclim,0.324213001132011,aleaf_cwm
nclim,0.322895497083664,aleaf_cwm
nclim,0.318963998556137,aleaf_cwm
nclim,0.321602600812912,aleaf_cwm
nclim,0.324115499854088,aleaf_cwm
nclim,0.324737802147865,aleaf_cwm
nclim,0.319686204195023,aleaf_cwm
nclim,0.319358298182488,aleaf_cwm
nclim,0.320400899648666,aleaf_cwm
nclim,0.320952996611595,aleaf_cwm
nclim,0.32243190407753,aleaf_cwm
nclim,0.323184397816658,aleaf_cwm
nclim,0.321155297756195,aleaf_cwm
nclim,0.319813197851181,aleaf_cwm
nclim,0.320671200752258,aleaf_cwm
nclim,0.320702999830246,aleaf_cwm
nclim,0.323770502209663,aleaf_cwm
nclim,0.326633197069168,aleaf_cwm
nclim,0.327500501275063,aleaf_cwm
nclim,0.327213999629021,aleaf_cwm
nclim,0.324945998191834,aleaf_cwm
nclim,0.323679700493813,aleaf_cwm
nclim,0.324755102396011,aleaf_cwm
nclim,0.325479301810265,aleaf_cwm
nclim,0.324825495481491,aleaf_cwm
nclim,0.323628994822502,aleaf_cwm
nclim,0.322961297631264,aleaf_cwm
nclim,0.323053601384163,aleaf_cwm
nclim,0.326454198360443,aleaf_cwm
nclim,0.327993902564049,aleaf_cwm
nclim,0.326833698153496,aleaf_cwm
nclim,0.325870400667191,aleaf_cwm
nclim,0.325859799981117,aleaf_cwm
nclim,0.325738897919655,aleaf_cwm
nclim,0.325113397836685,aleaf_cwm
nclim,0.325841099023819,aleaf_cwm
nclim,0.327104499936104,aleaf_cwm
nclim,0.326750898361206,aleaf_cwm
nclim,0.325731003284454,aleaf_cwm
nclim,0.324955695867538,aleaf_cwm
nclim,0.324050903320312,aleaf_cwm
nclim,0.323058700561523,aleaf_cwm
nclim,0.322482201457024,aleaf_cwm
nclim,0.325217700004578,aleaf_cwm
nclim,0.32608500123024,aleaf_cwm
nclim,0.322252097725868,aleaf_cwm
nclim,0.319566801190376,aleaf_cwm
nclim,0.319271698594093,aleaf_cwm
nclim,0.32067659497261,aleaf_cwm
nclim,0.321341702342033,aleaf_cwm
nclim,0.32327019572258,aleaf_cwm
nclim,0.322339498996735,aleaf_cwm
nclim,0.321929502487183,aleaf_cwm
nclim,0.322299399971962,aleaf_cwm
nclim,0.322490698099136,aleaf_cwm
nclim,0.32397880256176,aleaf_cwm
nclim,0.326983299851418,aleaf_cwm
nclim,0.328256598114967,aleaf_cwm
nclim,0.326883500814438,aleaf_cwm
nclim,0.325432297587395,aleaf_cwm
nclim,0.326225903630257,aleaf_cwm
nclim,0.328482601046562,aleaf_cwm
nclim,0.327936998009682,aleaf_cwm
nclim,0.326610004901886,aleaf_cwm
nclim,0.325160300731659,aleaf_cwm
nclim,0.324482795596123,aleaf_cwm
nclim,0.323768603801727,aleaf_cwm
nclim,0.322649797797203,aleaf_cwm
nclim,0.323902800679207,aleaf_cwm
nclim,0.324161902070045,aleaf_cwm
nclim,0.32558099925518,aleaf_cwm
nclim,0.325414499640465,aleaf_cwm
nclim,0.325462698936462,aleaf_cwm
nclim,0.326213198900223,aleaf_cwm
nclim,0.326026999950409,aleaf_cwm
nclim,0.326313504576683,aleaf_cwm
nclim,0.326045095920563,aleaf_cwm
nclim,0.32544019818306,aleaf_cwm
nclim,0.324477100372314,aleaf_cwm
nclim,0.328826001286507,aleaf_cwm
nclim,0.326712900400162,aleaf_cwm
nclim,0.327685898542404,aleaf_cwm
nclim,0.324603599309921,aleaf_cwm
nclim,0.321252200007439,aleaf_cwm
nclim,0.322006100416183,aleaf_cwm
nclim,0.322768694162369,aleaf_cwm
nclim,0.322151398658752,aleaf_cwm
nclim,0.323529800772667,aleaf_cwm
nclim,0.323604401946068,aleaf_cwm
nclim,0.324004995822906,aleaf_cwm
nclim,0.324576997756958,aleaf_cwm
nclim,0.323923292756081,aleaf_cwm
nclim,0.325068801641464,aleaf_cwm
nclim,0.327811399102211,aleaf_cwm
nclim,0.328548499941826,aleaf_cwm
nclim,0.329733797907829,aleaf_cwm
nclim,0.328246301412582,aleaf_cwm
nclim,0.330357003211975,aleaf_cwm
nclim,0.332217794656754,aleaf_cwm
nclim,0.330860802531242,aleaf_cwm
nclim,0.328397196531296,aleaf_cwm
nclim,0.328192594647408,aleaf_cwm
nclim,0.326620402932167,aleaf_cwm
nclim,0.32289180457592,aleaf_cwm
nclim,0.321286699175835,aleaf_cwm
nclim,0.320773100852966,aleaf_cwm
nclim,0.320721793174744,aleaf_cwm
nclim,0.323051500320435,aleaf_cwm
nclim,0.324250996112823,aleaf_cwm
nclim,0.325877699255943,aleaf_cwm
nclim,0.32576100230217,aleaf_cwm
nclim,0.325687000155449,aleaf_cwm
nclim,0.32633989751339,aleaf_cwm
nclim,0.326781105995178,aleaf_cwm
nclim,0.32494430243969,aleaf_cwm
nclim,0.323428899049759,aleaf_cwm
nclim,0.323483103513718,aleaf_cwm
nclim,0.326935198903084,aleaf_cwm
nclim,0.328422200679779,aleaf_cwm
nclim,0.32504840195179,aleaf_cwm
nclim,0.32307970225811,aleaf_cwm
nclim,0.323493900895119,aleaf_cwm
nclim,0.32415499985218,aleaf_cwm
nclim,0.327330195903778,aleaf_cwm
nclim,0.327985599637032,aleaf_cwm
nclim,0.326552698016167,aleaf_cwm
nclim,0.325690600275993,aleaf_cwm
nclim,0.324845603108406,aleaf_cwm
nclim,0.324886897206306,aleaf_cwm
nclim,0.326239097118378,aleaf_cwm
nclim,0.328345704078674,aleaf_cwm
nclim,0.328926101326942,aleaf_cwm
nclim,0.331021797657013,aleaf_cwm
nclim,0.32968670129776,aleaf_cwm
nclim,0.332746502757072,aleaf_cwm
nclim,0.332474201917648,aleaf_cwm
nclim,0.331503397226334,aleaf_cwm
nclim,0.328085994720459,aleaf_cwm
nclim,0.327510404586792,aleaf_cwm
nclim,0.326034301519394,aleaf_cwm
nclim,0.323435097932816,aleaf_cwm
nclim,0.321678903698921,aleaf_cwm
nclim,0.320423495769501,aleaf_cwm
nclim,0.318071201443672,aleaf_cwm
nclim,0.320938003063202,aleaf_cwm
nclim,0.32517209649086,aleaf_cwm
nclim,0.32578509747982,aleaf_cwm
nclim,0.325666096806526,aleaf_cwm
nclim,0.325730898976326,aleaf_cwm
nclim,0.325994902849197,aleaf_cwm
nclim,0.32645959854126,aleaf_cwm
nclim,0.323970797657967,aleaf_cwm
nclim,0.323672902584076,aleaf_cwm
nclim,0.326113101840019,aleaf_cwm
nclim,0.323774099349976,aleaf_cwm
nclim,0.323377099633217,aleaf_cwm
nclim,0.325368198752403,aleaf_cwm
nclim,0.327290201187134,aleaf_cwm
nclim,0.330357301235199,aleaf_cwm
nclim,0.330768898129463,aleaf_cwm
nclim,0.330781799554825,aleaf_cwm
nclim,0.330028599500656,aleaf_cwm
nclim,0.327908700704575,aleaf_cwm
nclim,0.326921603083611,aleaf_cwm
nclim,0.327660599350929,aleaf_cwm
nclim,0.328387603163719,aleaf_cwm
nclim,0.330539804697037,aleaf_cwm
nclim,0.331544002890587,aleaf_cwm
nclim,0.330998796224594,aleaf_cwm
nclim,0.33127070069313,aleaf_cwm
nclim,0.332514801621437,aleaf_cwm
nclim,0.329951998591423,aleaf_cwm
nclim,0.326403999328613,aleaf_cwm
nclim,0.324435102939606,aleaf_cwm
nclim,0.324002799391747,aleaf_cwm
nclim,0.322552400827408,aleaf_cwm
nclim,0.321020296216011,aleaf_cwm
nclim,0.319849598407745,aleaf_cwm
nclim,0.319575297832489,aleaf_cwm
nclim,0.32110770046711,aleaf_cwm
nclim,0.323856198787689,aleaf_cwm
nclim,0.324477794766426,aleaf_cwm
nclim,0.324053600430489,aleaf_cwm
nclim,0.324905601143837,aleaf_cwm
nclim,0.325911301374435,aleaf_cwm
nclim,0.324216002225876,aleaf_cwm
nclim,0.322098398208618,aleaf_cwm
nclim,0.323154902458191,aleaf_cwm
nclim,0.323399299383163,aleaf_cwm
nclim,0.325753900408745,aleaf_cwm
nclim,0.328178402781487,aleaf_cwm
nclim,0.330278506875038,aleaf_cwm
nclim,0.331554797291756,aleaf_cwm
nclim,0.332195097208023,aleaf_cwm
nclim,0.331379401683807,aleaf_cwm
nclim,0.330763897299767,aleaf_cwm
nclim,0.329691904783249,aleaf_cwm
nclim,0.326792198419571,aleaf_cwm
nclim,0.326191899180412,aleaf_cwm
nclim,0.328014299273491,aleaf_cwm
nclim,0.330125698447228,aleaf_cwm
nclim,0.331027004122734,aleaf_cwm
nclim,0.331710797548294,aleaf_cwm
nclim,0.330030298233032,aleaf_cwm
nclim,0.329044097661972,aleaf_cwm
nclim,0.328516098856926,aleaf_cwm
nclim,0.327401301264763,aleaf_cwm
nclim,0.323348605632782,aleaf_cwm
nclim,0.323575404286385,aleaf_cwm
nclim,0.322798299789429,aleaf_cwm
nclim,0.320127999782562,aleaf_cwm
nclim,0.320654898881912,aleaf_cwm
nclim,0.322146001458168,aleaf_cwm
nclim,0.323174998164177,aleaf_cwm
nclim,0.322339096665382,aleaf_cwm
nclim,0.323072096705437,aleaf_cwm
nclim,0.323150196671486,aleaf_cwm
nclim,0.32343909740448,aleaf_cwm
nclim,0.324026098847389,aleaf_cwm
nclim,0.322217702865601,aleaf_cwm
nclim,0.321707299351692,aleaf_cwm
nclim,0.330046001076698,aleaf_cwm
nclim,0.331917002797127,aleaf_cwm
nclim,0.333391898870468,aleaf_cwm
nclim,0.332992398738861,aleaf_cwm
nclim,0.332399702072144,aleaf_cwm
nclim,0.331429702043533,aleaf_cwm
nclim,0.329487800598145,aleaf_cwm
nclim,0.331406801939011,aleaf_cwm
nclim,0.327644202113152,aleaf_cwm
nclim,0.326166698336601,aleaf_cwm
nclim,0.328783193230629,aleaf_cwm
nclim,0.329454499483109,aleaf_cwm
nclim,0.330948302149773,aleaf_cwm
nclim,0.331026402115822,aleaf_cwm
nclim,0.329484501481056,aleaf_cwm
nclim,0.328251901268959,aleaf_cwm
nclim,0.325903004407883,aleaf_cwm
nclim,0.323411899805069,aleaf_cwm
nclim,0.321335595846176,aleaf_cwm
nclim,0.319661703705788,aleaf_cwm
nclim,0.318143293261528,aleaf_cwm
nclim,0.321981701254845,aleaf_cwm
nclim,0.323428797721863,aleaf_cwm
nclim,0.323528298735619,aleaf_cwm
nclim,0.324282598495483,aleaf_cwm
nclim,0.324206203222275,aleaf_cwm
nclim,0.323982697725296,aleaf_cwm
nclim,0.322661200165749,aleaf_cwm
nclim,0.322126403450966,aleaf_cwm
nclim,0.321404498815537,aleaf_cwm
nclim,0.332256901264191,aleaf_cwm
nclim,0.331910002231598,aleaf_cwm
nclim,0.333065500855446,aleaf_cwm
nclim,0.332376000285149,aleaf_cwm
nclim,0.332319295406342,aleaf_cwm
nclim,0.329560494422913,aleaf_cwm
nclim,0.329560902714729,aleaf_cwm
nclim,0.332985702157021,aleaf_cwm
nclim,0.325282099843025,aleaf_cwm
nclim,0.327560698986053,aleaf_cwm
nclim,0.32861750125885,aleaf_cwm
nclim,0.330030500888824,aleaf_cwm
nclim,0.3305684030056,aleaf_cwm
nclim,0.330140197277069,aleaf_cwm
nclim,0.328289100527763,aleaf_cwm
nclim,0.324751198291779,aleaf_cwm
nclim,0.323261103034019,aleaf_cwm
nclim,0.321115896105766,aleaf_cwm
nclim,0.31982250213623,aleaf_cwm
nclim,0.320760098099709,aleaf_cwm
nclim,0.324049293994904,aleaf_cwm
nclim,0.324037301540375,aleaf_cwm
nclim,0.325133594870567,aleaf_cwm
nclim,0.327118697762489,aleaf_cwm
nclim,0.326591500639915,aleaf_cwm
nclim,0.324705699086189,aleaf_cwm
nclim,0.322404399514198,aleaf_cwm
nclim,0.330814695358276,aleaf_cwm
nclim,0.330521404743195,aleaf_cwm
nclim,0.327210000157356,aleaf_cwm
nclim,0.326848801970482,aleaf_cwm
nclim,0.326829099655151,aleaf_cwm
nclim,0.327736699581146,aleaf_cwm
nclim,0.328763401508331,aleaf_cwm
nclim,0.329448494315147,aleaf_cwm
nclim,0.330391895771027,aleaf_cwm
nclim,0.330392500758171,aleaf_cwm
nclim,0.327553698420525,aleaf_cwm
nclim,0.325910601019859,aleaf_cwm
nclim,0.323658898472786,aleaf_cwm
nclim,0.320035499334335,aleaf_cwm
nclim,0.318830999732018,aleaf_cwm
nclim,0.320622700452805,aleaf_cwm
nclim,0.323924100399017,aleaf_cwm
nclim,0.323913496732712,aleaf_cwm
nclim,0.325315099954605,aleaf_cwm
nclim,0.3293810993433,aleaf_cwm
nclim,0.32944900393486,aleaf_cwm
nclim,0.325827398896217,aleaf_cwm
nclim,0.33038190305233,aleaf_cwm
nclim,0.329969099164009,aleaf_cwm
nclim,0.328279399871826,aleaf_cwm
nclim,0.32751570045948,aleaf_cwm
nclim,0.327304300665855,aleaf_cwm
nclim,0.328477397561073,aleaf_cwm
nclim,0.329052102565765,aleaf_cwm
nclim,0.329372102022171,aleaf_cwm
nclim,0.329295003414154,aleaf_cwm
nclim,0.327471399307251,aleaf_cwm
nclim,0.327081498503685,aleaf_cwm
nclim,0.324862399697304,aleaf_cwm
nclim,0.320172303915024,aleaf_cwm
nclim,0.318963298201561,aleaf_cwm
nclim,0.320786798000336,aleaf_cwm
nclim,0.323451399803162,aleaf_cwm
nclim,0.324089998006821,aleaf_cwm
nclim,0.325266399979591,aleaf_cwm
nclim,0.32939829826355,aleaf_cwm
nclim,0.329059001803398,aleaf_cwm
nclim,0.331061002612114,aleaf_cwm
nclim,0.331060302257538,aleaf_cwm
nclim,0.32564209997654,aleaf_cwm
nclim,0.326296204328537,aleaf_cwm
nclim,0.324438598752022,aleaf_cwm
nclim,0.326276102662087,aleaf_cwm
nclim,0.327858603000641,aleaf_cwm
nclim,0.329323899745941,aleaf_cwm
nclim,0.328090196847916,aleaf_cwm
nclim,0.326430398225784,aleaf_cwm
